Messwert1;Messwert2;Messwert3;Messwert4
-995743448;-111380,6989;6878;true
-1149559387;-258909,7718;5164;true
1843762651;771771,725;62511;true
173474236;35620,99302;56259;true
-638695467;-79966,87955;53956;true
-267666339;-35251,72382;57387;false
-71984235;-9539,389743;7625;false
-593779556;-117208,7556;32589;true
1628718812;197396,5352;46725;false
-1362498636;-512988,9443;21152;false
1153606971;122178,2431;50313;false
-1477964329;-262189,8756;1515;false
111745959;69754,03184;46544;true
-495373009;-86271,85806;53508;false
662647700;135593,9636;33052;true
1655854879;189587,2314;41885;true
-1311542402;-664408,5117;17643;false
-1810016716;-1560359,238;57663;false
1082490382;582610,5393;59078;false
1152384838;124798,0115;18248;false
74381489;9829,719704;48259;true
1680789023;238240,8254;52909;false
1791079373;246569,2969;46589;false
-233586903;-34723,78519;11678;false
-383394629;-112729,9703;36289;true
-1270058520;-215959,6191;59447;true
-1682011523;-427014,8573;44031;true
1368908932;401675,1561;34564;false
-1180633741;-168469,4265;44932;true
1228803098;157196,2515;38985;false
-1420251184;-404284,4247;18156;false
49293667;16056,56906;51924;true
508747699;71353,11346;40298;true
1247017119;127467,7623;40243;true
-445955586;-100667,1752;6996;true
1015146829;147679,2012;14579;false
1875473530;784060,8403;45727;true
-1696110983;-621513,7351;45514;false
-443664142;-225210,2244;18559;false
1679350939;1254182,927;43310;false
-1518926347;-239918,867;16719;false
952563937;455554,2501;13619;true
972459782;151686,1304;15165;true
1278313964;949008,1396;4811;false
-174682608;-28025,44649;52433;false
-1229406492;-123521,1988;57872;false
959542888;721460,818;27856;false
-1247651353;-323728,9447;8979;true
-429329148;-91346,62723;25933;true
-1013927777;-122632,7742;10874;false
1036491631;163072,9438;40433;true
71132679;21719,90198;33775;false
-1830503871;-238315,8275;55178;true
-1952282173;-248224,0525;60999;false
279727038;44936,07036;41822;false
1059408741;397228,6243;2982;true
1983277645;204672,6156;938;false
1562171088;159421,4806;21712;true
1555723277;221613,0024;52946;false
-147061223;-30141,67309;12665;true
-450237029;-241932,8474;29588;true
1720508502;191700,1116;10006;false
-420401252;-54911,34431;15632;true
377875667;180888,304;59710;true
-1376433586;-641693,9795;33341;false
971737358;178496,9431;21696;true
-1504791429;-216329,9927;9415;true
-595496134;-263144,5577;55203;false
979980045;152099,9604;48013;true
169840895;17620,17792;59491;true
292321096;33689,18935;26613;true
-154108858;-28528,11144;8704;false
-1828820992;-843163,2052;19464;true
560053276;59542,13013;37801;false
1780900941;470888,6676;7662;true
-1454576408;-363917,0398;45510;true
-500349328;-88840,43466;49496;false
-1804978694;-265750,6911;18723;false
-1917117915;-1117853,012;64133;false
-320855190;-51238,45257;41663;true
-229817754;-39664,78322;64857;true
-854472359;-713249,0476;41557;true
-669203529;-198635,6572;27829;false
-1453886419;-185681,535;27323;false
131419294;31105,15834;51706;true
1576156202;182933,6353;7525;false
-1616146494;-447438,1213;1027;true
1233284799;193153,4532;20010;false
501870236;91282,32739;41656;false
587115411;86239,04392;30219;false
-786967364;-677252,4647;53437;false
1725048656;232486,3418;60724;true
1091337784;673249,7125;25459;true
-1672947255;-194347,9618;18965;false
-1780567817;-789608,788;61481;true
-536167894;-444215,3223;42386;false
-1949237914;-495107,4204;45677;true
1385875849;189690,097;55711;true
1837993405;441825,3377;12174;false
1926843080;199342,3422;24265;false
1424629494;269001,0374;5383;false
-1724794041;-431954,4305;3337;false
-1422140238;-769973,0579;58295;true
1140239565;852196,9843;64631;true
-1166767008;-218946,7082;17458;true
-1953717320;-479087,1309;29435;false
-785774913;-81783,4006;42464;true
-285445699;-75755,22797;7479;true
-1539227351;-162743,4289;24394;true
926617567;322638,4286;11401;true
364401075;63728,76443;28973;false
-1744464245;-182762,1001;50703;true
880578365;377930,6288;35583;true
-1835385520;-198462,9671;52459;false
-863815641;-109510,0965;11814;true
1343755728;591962,8758;30850;true
316438591;35699,29953;44033;false
-1654166321;-219851,9831;28126;false
1929306369;335999,0193;4454;true
-1117502773;-991573,0018;20396;false
587726548;361455,4416;279;true
601082098;93335,7295;5058;false
1843462733;614282,8167;2162;false
1843667412;510004,8166;27169;false
-1275729498;-756211,9135;7190;true
1836029073;311455,3135;48756;true
-1152474466;-606884,9215;35156;true
-1305347211;-941808,9545;41307;true
1603910616;515229,8799;906;false
591636988;211601,2117;36499;true
-814895746;-386389,6377;9996;false
1596851310;413263,7966;13665;true
-382258896;-42705,71958;33478;false
-1359561793;-277178,7549;42462;true
-1462918320;-364999,5808;8005;true
-47631932;-4856,436786;26305;false
1145061574;136138,5773;4078;true
1914507078;234018,7114;37917;false
-1931210240;-199114,3664;59734;false
-5200530;-861,871064;418;true
417216363;46465,79385;4816;true
1541435586;156427,3986;4903;true
1307716764;205357,532;59168;true
-1791467659;-194788,2635;47060;true
-1489831529;-524219,398;3285;true
28600578;3625,374319;33522;false
1928822544;321738,5394;32096;true
1402901292;155136,7126;17235;true
-1439505371;-504558,4897;26370;false
-1737982713;-295324,1653;9279;true
1672304489;382590,8234;43064;false
-606134622;-331221,1049;36732;false
-687250095;-139175,7989;49752;true
1330740221;162622,5371;42423;false
-1423626462;-475017,1712;56147;true
409186643;141489,1573;34149;true
1996555776;206000,3896;14123;false
147104650;21078,18455;27003;false
368845617;196194,4771;57326;false
-1862500222;-196673,7299;60232;false
-617222432;-116986,8143;48875;true
-1449141138;-195144,2416;8291;true
57208492;15935,51309;28850;false
-263060515;-39893,92099;25165;true
1765282256;804962,269;35218;true
1290027554;666680,9065;47679;false
1177078916;271779,939;63668;true
-233375918;-144326,4799;49962;false
-448760413;-198830,4887;29158;false
-1464338173;-215248,8862;1850;true
-712421300;-124310,1204;37563;false
-1837157285;-1375117,728;61601;false
739166991;637212,9233;60736;true
-1275005691;-144443,8304;24857;true
-451427563;-93501,98074;8640;false
-1237546125;-159724,5902;63926;false
-32681911;-8339,349579;9797;false
144283854;15965,90174;5455;true
1869381260;202972,9924;6958;true
-720271171;-253259,9054;4730;false
617619629;487081,7263;49732;true
1030112603;198365,6081;51814;false
-1807406752;-806517,9616;57050;true
637990420;97032,7635;14203;true
316328647;209627,9967;62534;true
-1431324278;-474577,0153;8163;false
-1617517696;-565763,4474;60900;false
1211596963;266343,5839;61341;true
-1857818471;-595836,5847;16108;false
-267966821;-27696,82904;5061;true
989784285;200645,5068;34942;false
-996784858;-375154,2559;55308;true
-1733334122;-206644,5067;11277;true
846863077;226131,6628;35095;true
-874964135;-95593,15361;30956;true
932991851;188103,1958;36674;true
-448093171;-118355,3014;57351;false
747511143;273313,0322;23604;true
173813798;22175,78438;48169;true
-1038355910;-258233,2529;10842;false
-529273705;-353320,2303;1975;true
321780925;32828,08866;40354;false
655972174;504982,428;1502;true
1415408304;210063,5654;12993;true
-1208359423;-183279,148;47026;true
1795825037;363012,9446;3458;false
1078605331;1002421,311;63832;false
-1857908852;-278797,8469;2040;false
262624439;130012,0985;29957;false
1985155;229,1004039;14949;true
-1366759104;-143461,6463;36437;false
-880800880;-132830,7767;27736;false
1478215197;152676,6367;10601;false
1387499497;449756,7251;16368;true
538731258;176749,1004;37096;true
1097201846;327816,5061;4276;true
1663990064;344297,551;49464;true
1562744930;162464,3861;61285;false
1662507198;169955,7553;32247;true
-551047275;-66199,81679;61373;true
192796925;19715,4029;52078;true
1386623197;450641,273;38002;false
-1254486996;-332931,793;32037;true
-284840830;-149522,7454;14069;true
1534147651;200752,1135;48049;false
434042257;231612,7305;50274;false
1465968069;202035,2907;37222;true
1022070524;316528,4992;39777;true
-554369966;-412477,6533;15300;false
-70637509;-37138,54311;38850;true
1545715882;183185,101;25982;true
726455772;97471,59157;41558;false
-208284590;-21236,19392;57624;true
-1899324192;-243066,8277;9106;false
190076606;40806,48476;50163;false
1213742180;316161,0263;47817;false
-525201457;-96120,32522;54404;false
-1733789136;-307955,4416;39971;true
-580477424;-155665,7077;36473;false
-1247129378;-462242,1712;41974;true
-1671015649;-829699,925;14207;true
-830376698;-351110,6545;423;false
795271234;94315,84843;56421;true
1960689719;1175473,453;49639;false
-1913238405;-564377,1106;48441;true
-1006802912;-131247,9353;32895;false
-988255318;-331518,0537;33846;false
1811861582;328712,1883;37856;false
-445663947;-76286,19428;1217;true
1568778146;559678,254;53155;true
-805863612;-217683,3096;49693;false
648390120;77097,51724;8305;true
538353328;210130,1046;25756;false
1967592895;272406,6032;59785;true
824816297;106099,3436;34421;false
-86566060;-20854,26644;54220;false
-328324511;-42985,66523;36704;false
1207620036;126638,0071;59001;true
-367408568;-70914,6049;60120;true
-383372439;-50892,39865;44226;true
1468403355;474137,3442;55854;false
-632747095;-165380,8403;57170;true
-1413549399;-560932,3012;12324;false
-170139493;-101636,4952;35668;true
590702342;465486,4791;24507;true
611784349;251349,3628;61909;false
-18929966;-3168,725477;53565;true
-585027965;-94435,50686;55677;true
-1709763104;-677670,6714;34124;true
-838294396;-127594,2764;61786;true
40925151;7587,161846;54540;false
-1913990599;-646836,9716;51160;false
-479952699;-50099,44666;1011;false
230986977;47450,07744;8975;true
-130079318;-13204,68156;62943;false
-381350677;-72184,49309;34510;true
67719452;20202,70048;50410;true
1991692302;235508,1355;30998;false
-1342390;-257,6564299;56185;false
-582329322;-138025,4378;21549;true
-737141491;-335674,6316;1915;false
1283292086;387818,7023;30701;false
1254364134;147780,8829;8311;true
-1607046760;-354834,7891;61182;false
-682450817;-201968,2797;9828;false
1052637573;144732,2388;27378;false
-1776942025;-1017139,11;3492;true
1750737238;399073,9088;64769;false
-71243456;-9980,870832;20698;true
907030470;149330,0082;20457;false
-1489386839;-755267,1597;8792;true
-1802740307;-919765,4628;7546;false
385870783;114129,1875;15413;false
1336383707;159816,2768;46626;false
766410499;254199,1705;53803;true
1199718077;131145,3954;53121;true
760059183;133907,5375;26507;true
1013981175;176990,9539;18925;false
-1002757801;-118965,2154;55210;true
893713302;149300,585;24867;true
-358898983;-40466,67978;64813;false
1898236802;1653516,378;1013;true
-1670097818;-439730,8631;47641;true
-1599114543;-475643,826;24249;false
-982017323;-152748,067;26538;true
1763038460;188117,6334;48609;true
-73621563;-10488,89628;50736;true
-1715002310;-651844,2835;35964;false
1338646614;242640,3143;47383;true
-983355824;-378504,9361;12842;false
-120817762;-15254,76793;26420;true
1025200817;233957,2837;39367;false
784203381;114448,8297;44965;false
-150276600;-17139,21077;33621;true
129223675;13775,04264;62;false
-1168602296;-213716,5867;6553;true
-1231505528;-176357,6583;56016;true
355655117;117494,2574;45807;false
770314630;82307,3651;54358;true
395806133;108588,7882;19252;false
-1550113529;-691706,1709;17060;false
242556409;78446,44534;30759;false
1761807285;233290,1596;49007;true
997321349;617536,439;34281;false
1705228312;233082,0547;63545;false
447223721;427556,1386;20105;true
-646629050;-448114,3798;16099;true
-794607406;-179207,8047;61697;false
-1883759914;-360183,54;50425;true
-1108817397;-295290,918;49957;true
-256030255;-79266,33282;4066;false
-986715815;-470761,3621;55185;false
-1504058405;-697615,2157;41091;true
542841564;86288,59704;51994;false
-1339279403;-242009,2886;54346;false
-136420848;-17216,15952;33622;false
-1631470769;-177410,9144;55402;true
796130009;245870,9107;9649;false
902535348;129842,5188;48913;false
1672452827;186595,2055;53008;true
-1956323388;-334128,6743;27436;false
-457607329;-244057,2421;16061;true
-1048956179;-348606,2409;4391;true
-630000788;-110043,8058;37265;true
734949816;133797,527;49676;false
1052111893;120835,1778;33472;true
-55148617;-6065,619996;61074;true
-1814877702;-321843,8911;24106;true
1670791185;188470,5228;27176;true
1195846769;180559,6813;31995;false
1765935072;189052,0364;25679;true
-803356212;-98137,82214;29948;true
722454814;263765,9051;16054;true
-331721307;-38265,23324;19446;true
1565238606;491595,0396;15708;true
-926355108;-711486,2581;8151;true
-1392818426;-140080,3003;47896;false
-1398714295;-494944,9027;2453;false
1515037628;910479,3438;32297;false
97330397;15640,43018;646;true
-1851893499;-370749,4492;57145;false
828116798;195080,5178;16844;false
755804704;85343,80126;49700;false
-241072410;-27535,39806;57212;true
-743311728;-77492,8824;2560;true
-1778854229;-276907,5699;58741;false
825626630;148815,182;27271;false
-496323295;-87875,9375;51579;true
143173590;21782,07668;47942;true
-1112217504;-424024,9729;18196;false
523517476;260197,5527;31580;true
-1042155583;-133029,8166;42568;true
-549825108;-95092,54722;49333;true
1820956365;267866,485;55556;true
-838739979;-113773,7356;62956;true
131267465;62153,15578;8577;false
1265848216;179910,2069;64128;true
-1034591289;-197328,1116;61199;false
1042558214;123584,4256;29494;false
947515596;139095,0669;40419;false
-1850270484;-193078,4184;61235;true
-1810291205;-370961,3125;55807;false
-1414071091;-145675,3983;13413;true
769158216;541279,5327;2513;false
420278884;64037,61755;44328;true
148547689;32930,10175;64179;true
-484810496;-87558,33412;24975;false
-464796854;-84662,45064;20369;false
462038541;67088,50603;17458;true
-270427292;-137762,2476;27441;true
1147525432;188830,9087;64986;false
1657555273;287022,5581;16257;false
-1647335323;-637267,0495;24849;false
-1006698313;-113175,7519;34612;false
-1316080330;-307639,1608;53153;true
1935657963;405373,3954;22913;true
1457496464;242875,5981;59015;true
-1578462494;-554819,8573;49288;true
-669095159;-79117,31808;25794;true
566241953;75883,40298;53496;true
-1930145972;-309665,6461;22092;true
788558991;124143,418;44211;false
1449469493;196912,0355;43427;true
443676530;61578,9771;27510;true
1751363672;533139,6262;54064;true
-823573703;-95398,32075;16091;true
536169671;101778,6012;13014;true
-464368584;-70380,2037;11966;true
-478310651;-88265,48275;56456;true
1048768144;158543,9371;20849;true
-382590909;-66146,42272;10473;false
1236362334;159778,022;19804;true
-1306253996;-163220,5418;64251;true
-1050389766;-127165,8312;63281;true
-592577592;-322754,6797;47187;true
-1916953600;-268030,4251;50618;false
-843132853;-96945,25158;8139;true
-492089077;-66025,6376;63186;true
29735286;7263,137763;24404;true
-1196169464;-163612,2916;57523;true
-878896752;-112736,8846;59682;true
1545942752;799763,4516;16777;false
-1969903102;-1242057,441;49752;true
-823928722;-115412,3437;19886;false
-541857473;-87185,43411;34931;false
141304878;15490,55887;43616;false
1243669989;238068,5278;36835;true
1343066622;154127,4526;567;true
-503489798;-223376,1304;60546;false
1521971110;830770,2566;12617;true
29196548;3723,574544;46141;false
749062072;325396,2085;12956;false
-866767491;-124678,8681;21118;true
1077595484;144721,3919;8025;false
-810283546;-435636,3151;4346;false
-1069494797;-122690,696;34255;false
1529330312;221321,3187;4257;false
522094679;74510,4437;58382;false
14219894;12419,1214;50089;true
-1443362877;-319965,1689;49754;false
-188355777;-82395,35302;61616;false
-180384224;-35258,83972;16774;false
-1946062711;-250072,3093;31677;false
-199668493;-98943,75273;59500;true
1350584549;526133,4433;48712;true
199423614;22200,11288;3566;true
